date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:39	289051/289051	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-4691b%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/stormshield.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/stormshield.png	(from https://nathanserror.com/stage/stage.html)
19:51:39	23402/23402	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-5b6a%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/fortinet-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:40	26155/26155	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-662b%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/wireshark-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:40	69312/69312	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-10ec0%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/alcatel-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:40	11379/11379	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2c73%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/aruba.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/aruba.png	(from https://nathanserror.com/stage/stage.html)
19:51:40	79138/79138	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-13522%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/juniper-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/juniper-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:40	106008/106008	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-19e18%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/cisco-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/cisco-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:41	4789/4789	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-12b5%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/ucopia-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:41	32627/32627	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-7f73%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/mikrotik-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:41	26201/26201	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-6659%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/inssider-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/inssider-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:41	5759/5759	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-167f%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mitel.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/mitel.png	(from https://nathanserror.com/stage/stage.html)
19:51:42	7392/7392	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1ce0%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/glpi-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/glpi-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:42	191084/191084	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2ea6c%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/wipsos-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:42	14056/14056	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-36e8%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/centreon-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/centreon-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:42	10173/10173	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-27bd%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/bitlocker-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:42	9891/9891	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-26a3%22	https://nathanserror.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/icons%20app%20stage/mailinblack-icon.png	(from https://nathanserror.com/stage/stage.html)
19:51:43	1361782/1361782	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-14c776%22	https://nathanserror.com/portfolio/img/missions/windows.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/windows.png	(from https://nathanserror.com/stage/stage.html)
19:51:43	219160/219160	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-35818%22	https://nathanserror.com/portfolio/img/missions/config_PC.jpeg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/config_PC.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:43	1356272/1356272	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-14b1f0%22	https://nathanserror.com/portfolio/img/missions/switch.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/switch.png	(from https://nathanserror.com/stage/stage.html)
19:51:43	2140975/2140975	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-20ab2f%22	https://nathanserror.com/portfolio/img/missions/baie_geneo1.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/baie_geneo1.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:44	2154772/2154772	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-20e114%22	https://nathanserror.com/portfolio/img/missions/baie_geneo2.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/baie_geneo2.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:44	153990/153990	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-25986%22	https://nathanserror.com/portfolio/img/missions/ucopia.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/ucopia.png	(from https://nathanserror.com/stage/stage.html)
19:51:44	1125761/1125761	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-112d81%22	https://nathanserror.com/portfolio/img/missions/switch6450.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/switch6450.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:44	1307937/1307937	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-13f521%22	https://nathanserror.com/portfolio/img/missions/baie-SR.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/baie-SR.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:44	129894/129894	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-1fb66%22	https://nathanserror.com/portfolio/img/missions/ruckus.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/ruckus.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:45	117057/117057	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1c941%22	https://nathanserror.com/portfolio/img/missions/borne_alcatel.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/borne_alcatel.png	(from https://nathanserror.com/stage/stage.html)
19:51:45	139300/139300	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-22024%22	https://nathanserror.com/portfolio/img/missions/borne_ruckus.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/borne_ruckus.png	(from https://nathanserror.com/stage/stage.html)
19:51:45	3004912/3004912	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2dd9f0%22	https://nathanserror.com/portfolio/img/missions/support.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/support.png	(from https://nathanserror.com/stage/stage.html)
19:51:45	4791134/4791134	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-491b5e%22	https://nathanserror.com/portfolio/img/missions/audit_wifi.jpeg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/audit_wifi.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:46	7290128/7290128	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-6f3d10%22	https://nathanserror.com/portfolio/img/missions/ekahau.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/ekahau.png	(from https://nathanserror.com/stage/stage.html)
19:51:46	2634238/2634238	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2831fe%22	https://nathanserror.com/portfolio/img/missions/ekahau_maps.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/ekahau_maps.png	(from https://nathanserror.com/stage/stage.html)
19:51:46	330855/330855	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-50c67%22	https://nathanserror.com/portfolio/img/missions/cybersecurite.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/cybersecurite.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:46	119737/119737	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1d3b9%22	https://nathanserror.com/portfolio/img/missions/mikrotik.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/mikrotik.png	(from https://nathanserror.com/stage/stage.html)
19:51:47	1558316/1558316	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-17c72c%22	https://nathanserror.com/portfolio/img/missions/mikrotik2.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/mikrotik2.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:47	206248/206248	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-325a8%22	https://nathanserror.com/portfolio/img/missions/switch_HP-procurve_24P.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/switch_HP-procurve_24P.png	(from https://nathanserror.com/stage/stage.html)
19:51:47	215881/215881	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-34b49%22	https://nathanserror.com/portfolio/img/missions/switch_HP-Procurve_48P.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/switch_HP-Procurve_48P.png	(from https://nathanserror.com/stage/stage.html)
19:51:47	137906/137906	---M--	200	added ('OK')	image/jpeg	etag:%2267c8dc5a-21ab2%22	https://nathanserror.com/portfolio/img/missions/portail_aruba.jpg	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/portail_aruba.jpg	(from https://nathanserror.com/stage/stage.html)
19:51:47	50470/50470	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-c526%22	https://nathanserror.com/portfolio/img/missions/portail_alacatel.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/portfolio/img/missions/portail_alacatel.png	(from https://nathanserror.com/stage/stage.html)
19:51:48	163873/163873	---M-Z	200	added ('OK')	text/css	etag:%226161dfe3-5ccc%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	(from https://nathanserror.com/stage/stage.html)
19:51:48	7620344/7620344	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-7446f8%22	https://nathanserror.com/projets/img/portfolio1.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/portfolio1.png	(from https://nathanserror.com/projets/projet-portfolio.html)
19:51:48	494051/494051	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-789e3%22	https://nathanserror.com/projets/img/portfolio2.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/portfolio2.png	(from https://nathanserror.com/projets/projet-portfolio.html)
19:51:49	932581/932581	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-e3ae5%22	https://nathanserror.com/projets/img/portfolio3.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/portfolio3.png	(from https://nathanserror.com/projets/projet-portfolio.html)
19:51:49	946810/946810	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-e727a%22	https://nathanserror.com/projets/img/smartcity1.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/smartcity1.png	(from https://nathanserror.com/projets/projet-smartcity.html)
19:51:49	608576/608576	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-94940%22	https://nathanserror.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/docs-projet/Compte-rendu%20Smart%20city.pdf	(from https://nathanserror.com/projets/projet-smartcity.html)
19:51:49	129608/129608	---M--	200	added ('OK')	application/octet-stream	etag:%2267c8dc5a-1fa48%22	https://nathanserror.com/projets/docs-projet/Smart%20City.pkt	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/docs-projet/Smart%20City.pkt	(from https://nathanserror.com/projets/projet-smartcity.html)
19:51:49	48065/48065	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-bbc1%22	https://nathanserror.com/projets/img/helport1.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport1.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:50	152666/152666	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2545a%22	https://nathanserror.com/projets/img/helport2.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport2.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:50	65309/65309	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-ff1d%22	https://nathanserror.com/projets/img/helport3.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport3.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:50	244658/244658	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-3bbb2%22	https://nathanserror.com/projets/img/helport4.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport4.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:50	181885/181885	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2c67d%22	https://nathanserror.com/projets/img/helport5.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport5.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:50	136079/136079	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2138f%22	https://nathanserror.com/projets/img/helport6.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport6.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:51	298848/298848	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-48f60%22	https://nathanserror.com/projets/img/helport7.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport7.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:51	78559/78559	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-132df%22	https://nathanserror.com/projets/img/helport8.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport8.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:51	195488/195488	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-2fba0%22	https://nathanserror.com/projets/img/helport9.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport9.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:51	231154/231154	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-386f2%22	https://nathanserror.com/projets/img/helport10.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport10.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:52	112626/112626	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-1b7f2%22	https://nathanserror.com/projets/img/helport11.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport11.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:52	212281/212281	---M--	200	added ('OK')	image/png	etag:%2267c8dc5a-33d39%22	https://nathanserror.com/projets/img/helport12.png	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/img/helport12.png	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:52	4095016/4095016	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-3e7c28%22	https://nathanserror.com/projets/docs-projet/Projet%20HelpORT.pdf	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/docs-projet/Projet%20HelpORT.pdf	(from https://nathanserror.com/projets/projet-HelpORT.html)
19:51:53	407310/407310	---M--	200	added ('OK')	application/pdf	etag:%2267c8dc5a-6370e%22	https://nathanserror.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	C:/Travail/site%20web%20projet%20dev/porfololio%20v2/nathanserror.com/projets/docs-projet/Pr%c3%a9sentation%20du%20contexte.pdf	(from https://nathanserror.com/projets/projet-HelpORT.html)
